vuosi;viikko;matkojen_maara;matkojen_maara_kertyma;alue;aikatyyppi;pituus_keskiarvo;pituus_viikkosumma;pituus_viikkosumma_kertyma;asiakkaiden_maara;paiva;updated
2019;35;1968;58131;Pohjanmaa;viikko;47,2675508130081;93022,540;2873642,540;785;2019-09-02;2021/03/02 07:38:21
2019;36;1878;60009;Pohjanmaa;viikko;50,1131150159744;94112,430;2967754,970;759;2019-09-09;2021/03/02 07:38:21
2019;37;1977;61986;Pohjanmaa;viikko;47,2903490136571;93493,020;3061247,990;770;2019-09-16;2021/03/02 07:38:21
2019;38;1957;63943;Pohjanmaa;viikko;47,8754931016863;93692,340;3154940,330;760;2019-09-23;2021/03/02 07:38:21
2019;39;1959;65902;Pohjanmaa;viikko;52,0565696784073;101978,820;3256919,150;768;2019-09-30;2021/03/02 07:38:21
2019;40;1995;67897;Pohjanmaa;viikko;47,7924661654135;95345,970;3352265,120;790;2019-10-07;2021/03/02 07:38:21
2019;41;2005;69902;Pohjanmaa;viikko;51,1806334164589;102617,170;3454882,290;801;2019-10-14;2021/03/02 07:38:21
2019;42;1655;71557;Pohjanmaa;viikko;45,2764471299094;74932,520;3529814,810;685;2019-10-21;2021/03/02 07:38:21
2019;43;2133;73690;Pohjanmaa;viikko;49,8047538677918;106233,540;3636048,350;838;2019-10-28;2021/03/02 07:38:21
2019;44;1959;75649;Pohjanmaa;viikko;48,4893874425727;94990,710;3731039,060;803;2019-11-04;2021/03/02 07:38:21
2019;45;2090;77739;Pohjanmaa;viikko;46,1435119617225;96439,940;3827479,000;799;2019-11-11;2021/03/02 07:38:21
2019;46;2161;79900;Pohjanmaa;viikko;45,9057704766312;99202,370;3926681,370;811;2019-11-18;2021/03/02 07:38:21
2019;47;2201;82101;Pohjanmaa;viikko;48,6236756019991;107020,710;4033702,080;863;2019-11-25;2021/03/02 07:38:21
2019;48;2215;84316;Pohjanmaa;viikko;47,1525959367946;104443,000;4138145,080;835;2019-12-02;2021/03/02 07:38:21
2019;49;2122;86438;Pohjanmaa;viikko;48,1036286522149;102075,900;4240220,980;834;2019-12-09;2021/03/02 07:38:21
2019;50;2321;88759;Pohjanmaa;viikko;50,3542093925032;116872,120;4357093,100;914;2019-12-16;2021/03/02 07:38:21
2019;51;1862;90621;Pohjanmaa;viikko;46,9784693877551;87473,910;4444567,010;779;2019-12-23;2021/03/02 07:38:21
2019;52;800;91421;Pohjanmaa;viikko;38,3181500000000;30654,520;4475221,530;333;2019-12-30;2021/03/02 07:38:21
2021;1;1732;1732;Pohjois-Karjala;viikko;50,6665531177829;87754,470;87754,470;810;2021-01-04;2021/03/02 07:38:21
2021;2;2757;4489;Pohjois-Karjala;viikko;55,8571599564744;153998,190;241752,660;1233;2021-01-11;2021/03/02 07:38:21
2021;3;2595;7084;Pohjois-Karjala;viikko;51,8876608863198;134648,480;376401,140;1188;2021-01-18;2021/03/02 07:38:21
2020;1;1806;1806;Pohjois-Karjala;viikko;50,5996899224806;91383,040;91383,040;869;2020-01-06;2021/03/02 07:38:21
2020;2;2734;4540;Pohjois-Karjala;viikko;51,2525493782004;140124,470;231507,510;1225;2020-01-13;2021/03/02 07:38:21
2020;3;2743;7283;Pohjois-Karjala;viikko;50,2294823186292;137779,470;369286,980;1178;2020-01-20;2021/03/02 07:38:21
2020;4;2885;10168;Pohjois-Karjala;viikko;53,9827417677643;155740,210;525027,190;1260;2020-01-27;2021/03/02 07:38:21
2020;5;2693;12861;Pohjois-Karjala;viikko;52,0508763460824;140173,010;665200,200;1145;2020-02-03;2021/03/02 07:38:21
2020;6;2714;15575;Pohjois-Karjala;viikko;53,1296794399410;144193,950;809394,150;1193;2020-02-10;2021/03/02 07:38:21
2020;7;2666;18241;Pohjois-Karjala;viikko;51,7767666916729;138036,860;947431,010;1174;2020-02-17;2021/03/02 07:38:21
2020;8;2906;21147;Pohjois-Karjala;viikko;54,0412904335857;157043,990;1104475,000;1252;2020-02-24;2021/03/02 07:38:21
2020;9;2519;23666;Pohjois-Karjala;viikko;50,6667447399762;127629,530;1232104,530;1089;2020-03-02;2021/03/02 07:38:21
2020;10;2537;26203;Pohjois-Karjala;viikko;54,2078439101301;137525,300;1369629,830;1107;2020-03-09;2021/03/02 07:38:21
2020;11;2412;28615;Pohjois-Karjala;viikko;54,3991542288557;131210,760;1500840,590;1063;2020-03-16;2021/03/02 07:38:21
2020;12;1786;30401;Pohjois-Karjala;viikko;56,4556103023516;100829,720;1601670,310;805;2020-03-23;2021/03/02 07:38:21
2020;13;1648;32049;Pohjois-Karjala;viikko;56,8669296116505;93716,700;1695387,010;706;2020-03-30;2021/03/02 07:38:21
2020;14;1717;33766;Pohjois-Karjala;viikko;52,8001164822365;90657,800;1786044,810;735;2020-04-06;2021/03/02 07:38:21
2020;15;1138;34904;Pohjois-Karjala;viikko;48,2689806678383;54930,100;1840974,910;522;2020-04-13;2021/03/02 07:38:21
2020;16;1491;36395;Pohjois-Karjala;viikko;53,9150771294433;80387,380;1921362,290;649;2020-04-20;2021/03/02 07:38:21
2020;17;1575;37970;Pohjois-Karjala;viikko;51,9716317460317;81855,320;2003217,610;683;2020-04-27;2021/03/02 07:38:21
2020;18;1556;39526;Pohjois-Karjala;viikko;54,4983933161954;84799,500;2088017,110;732;2020-05-04;2021/03/02 07:38:21
2020;19;1843;41369;Pohjois-Karjala;viikko;54,2347802495931;99954,700;2187971,810;824;2020-05-11;2021/03/02 07:38:21
2020;20;2025;43394;Pohjois-Karjala;viikko;54,3161777777778;109990,260;2297962,070;907;2020-05-18;2021/03/02 07:38:21
2020;21;1733;45127;Pohjois-Karjala;viikko;54,0962492787074;93748,800;2391710,870;773;2020-05-25;2021/03/02 07:38:21
2020;22;2078;47205;Pohjois-Karjala;viikko;54,8575072184793;113993,900;2505704,770;894;2020-06-01;2021/03/02 07:38:21
2020;23;2202;49407;Pohjois-Karjala;viikko;54,5029109900091;120015,410;2625720,180;947;2020-06-08;2021/03/02 07:38:21
2020;24;2265;51672;Pohjois-Karjala;viikko;54,1640088300221;122681,480;2748401,660;988;2020-06-15;2021/03/02 07:38:21
2020;25;1824;53496;Pohjois-Karjala;viikko;54,8317489035088;100013,110;2848414,770;808;2020-06-22;2021/03/02 07:38:21
2020;26;2103;55599;Pohjois-Karjala;viikko;53,9100998573467;113372,940;2961787,710;921;2020-06-29;2021/03/02 07:38:21
2020;27;2035;57634;Pohjois-Karjala;viikko;53,0839656019656;108025,870;3069813,580;864;2020-07-06;2021/03/02 07:38:21
2020;28;1962;59596;Pohjois-Karjala;viikko;53,4675637104995;104903,360;3174716,940;832;2020-07-13;2021/03/02 07:38:21
2020;29;1994;61590;Pohjois-Karjala;viikko;51,1371113340020;101967,400;3276684,340;869;2020-07-20;2021/03/02 07:38:21
2020;30;2004;63594;Pohjois-Karjala;viikko;50,5254790419162;101253,060;3377937,400;850;2020-07-27;2021/03/02 07:38:21
2020;31;2067;65661;Pohjois-Karjala;viikko;54,8689695210450;113414,160;3491351,560;895;2020-08-03;2021/03/02 07:38:21
2020;32;2267;67928;Pohjois-Karjala;viikko;52,4510630789590;118906,560;3610258,120;980;2020-08-10;2021/03/02 07:38:21
2020;33;2453;70381;Pohjois-Karjala;viikko;55,5630941704036;136296,270;3746554,390;1019;2020-08-17;2021/03/02 07:38:21
2020;34;2472;72853;Pohjois-Karjala;viikko;49,9968122977346;123592,120;3870146,510;1028;2020-08-24;2021/03/02 07:38:21
2020;35;2545;75398;Pohjois-Karjala;viikko;53,1352141453831;135229,120;4005375,630;1063;2020-08-31;2021/03/02 07:38:21
2020;36;2515;77913;Pohjois-Karjala;viikko;53,2149065606362;133835,490;4139211,120;1084;2020-09-07;2021/03/02 07:38:21
2020;37;2551;80464;Pohjois-Karjala;viikko;52,4159388475108;133713,060;4272924,180;1050;2020-09-14;2021/03/02 07:38:21
2020;38;2742;83206;Pohjois-Karjala;viikko;56,4972137126185;154915,360;4427839,540;1121;2020-09-21;2021/03/02 07:38:21
2020;39;2801;86007;Pohjois-Karjala;viikko;52,9741306676187;148380,540;4576220,080;1137;2020-09-28;2021/03/02 07:38:21
2020;40;2648;88655;Pohjois-Karjala;viikko;51,4854833836858;136333,560;4712553,640;1104;2020-10-05;2021/03/02 07:38:21
2020;41;2443;91098;Pohjois-Karjala;viikko;50,1842857142857;122600,210;4835153,850;1025;2020-10-12;2021/03/02 07:38:21
2020;42;2610;93708;Pohjois-Karjala;viikko;55,3529731800766;144471,260;4979625,110;1097;2020-10-19;2021/03/02 07:38:21
2020;43;2711;96419;Pohjois-Karjala;viikko;53,0096717078569;143709,220;5123334,330;1144;2020-10-26;2021/03/02 07:38:21
2020;44;2663;99082;Pohjois-Karjala;viikko;50,2661134059332;133858,660;5257192,990;1139;2020-11-02;2021/03/02 07:38:21
2020;45;2656;101738;Pohjois-Karjala;viikko;51,9010918674699;137849,300;5395042,290;1167;2020-11-09;2021/03/02 07:38:21
2020;46;2773;104511;Pohjois-Karjala;viikko;49,5614821492968;137433,990;5532476,280;1162;2020-11-16;2021/03/02 07:38:21
2020;47;2847;107358;Pohjois-Karjala;viikko;50,0982332279593;142629,670;5675105,950;1204;2020-11-23;2021/03/02 07:38:21
2020;48;2689;110047;Pohjois-Karjala;viikko;49,4206545184083;132892,140;5807998,090;1120;2020-11-30;2021/03/02 07:38:21
2020;49;2853;112900;Pohjois-Karjala;viikko;52,5691517700666;149979,790;5957977,880;1190;2020-12-07;2021/03/02 07:38:21
2020;50;2727;115627;Pohjois-Karjala;viikko;55,9602016868353;152603,470;6110581,350;1153;2020-12-14;2021/03/02 07:38:21
2020;51;2735;118362;Pohjois-Karjala;viikko;53,6196654478976;146649,785;6257231,135;1155;2020-12-21;2021/03/02 07:38:21
2020;52;1619;119981;Pohjois-Karjala;viikko;44,1301111797406;71446,650;6328677,785;737;2020-12-28;2021/03/02 07:38:21
2019;1;1884;1884;Pohjois-Karjala;viikko;49,1927282377919;92679,100;92679,100;946;2019-01-07;2021/03/02 07:38:21
2019;2;2358;4242;Pohjois-Karjala;viikko;50,9866836301951;120226,600;212905,700;1139;2019-01-14;2021/03/02 07:38:21
2019;3;2324;6566;Pohjois-Karjala;viikko;49,2029259896730;114347,600;327253,300;1121;2019-01-21;2021/03/02 07:38:21
2019;4;2286;8852;Pohjois-Karjala;viikko;50,2676727909011;114911,900;442165,200;1130;2019-01-28;2021/03/02 07:38:21
2019;5;2372;11224;Pohjois-Karjala;viikko;50,2505480607083;119194,300;561359,500;1142;2019-02-04;2021/03/02 07:38:21
2019;6;2274;13498;Pohjois-Karjala;viikko;50,5082233948989;114855,700;676215,200;1106;2019-02-11;2021/03/02 07:38:21
2019;7;2317;15815;Pohjois-Karjala;viikko;51,3801035822184;119047,700;795262,900;1133;2019-02-18;2021/03/02 07:38:21
2019;8;2252;18067;Pohjois-Karjala;viikko;49,0569715808170;110476,300;905739,200;1069;2019-02-25;2021/03/02 07:38:21
2019;9;2321;20388;Pohjois-Karjala;viikko;48,3361912968548;112188,300;1017927,500;1122;2019-03-04;2021/03/02 07:38:21
2019;10;2107;22495;Pohjois-Karjala;viikko;47,0608922638823;99157,300;1117084,800;1029;2019-03-11;2021/03/02 07:38:21
2019;11;2459;24954;Pohjois-Karjala;viikko;49,3527450183001;121358,400;1238443,200;1176;2019-03-18;2021/03/02 07:38:21
2019;12;2245;27199;Pohjois-Karjala;viikko;47,5672160356347;106788,400;1345231,600;1080;2019-03-25;2021/03/02 07:38:21
2019;13;2204;29403;Pohjois-Karjala;viikko;49,5881578947368;109292,300;1454523,900;1059;2019-04-01;2021/03/02 07:38:21
2019;14;2311;31714;Pohjois-Karjala;viikko;52,2410774556469;120729,130;1575253,030;1074;2019-04-08;2021/03/02 07:38:21
2019;15;2347;34061;Pohjois-Karjala;viikko;48,1641244141457;113041,200;1688294,230;1117;2019-04-15;2021/03/02 07:38:21
2019;16;1630;35691;Pohjois-Karjala;viikko;46,1696134969325;75256,470;1763550,700;814;2019-04-22;2021/03/02 07:38:21
2019;17;2464;38155;Pohjois-Karjala;viikko;50,5592370129870;124577,960;1888128,660;1128;2019-04-29;2021/03/02 07:38:21
2019;18;2167;40322;Pohjois-Karjala;viikko;48,9663636363636;106110,110;1994238,770;1049;2019-05-06;2021/03/02 07:38:21
2019;19;2451;42773;Pohjois-Karjala;viikko;50,4496368829049;123652,060;2117890,830;1114;2019-05-13;2021/03/02 07:38:21
2019;20;2520;45293;Pohjois-Karjala;viikko;50,2458888888889;126619,640;2244510,470;1093;2019-05-20;2021/03/02 07:38:21
2019;21;2750;48043;Pohjois-Karjala;viikko;49,4806981818182;136071,920;2380582,390;1117;2019-05-27;2021/03/02 07:38:21
2019;22;2306;50349;Pohjois-Karjala;viikko;50,8965004336513;117367,330;2497949,720;985;2019-06-03;2021/03/02 07:38:21
2019;23;2575;52924;Pohjois-Karjala;viikko;48,9170446601942;125961,390;2623911,110;1072;2019-06-10;2021/03/02 07:38:21
2019;24;2561;55485;Pohjois-Karjala;viikko;49,0915150331902;125723,370;2749634,480;1055;2019-06-17;2021/03/02 07:38:21
2019;25;2177;57662;Pohjois-Karjala;viikko;51,6756959118052;112497,990;2862132,470;902;2019-06-24;2021/03/02 07:38:21
2019;26;2315;59977;Pohjois-Karjala;viikko;49,8988509719222;115515,840;2977648,310;965;2019-07-01;2021/03/02 07:38:21
2019;27;2300;62277;Pohjois-Karjala;viikko;50,6552608695652;116507,100;3094155,410;940;2019-07-08;2021/03/02 07:38:21
2019;28;2078;64355;Pohjois-Karjala;viikko;52,4126564003850;108913,500;3203068,910;879;2019-07-15;2021/03/02 07:38:21
2019;29;1970;66325;Pohjois-Karjala;viikko;52,0763248730964;102590,360;3305659,270;836;2019-07-22;2021/03/02 07:38:21
2019;30;2041;68366;Pohjois-Karjala;viikko;53,7601420872122;109724,450;3415383,720;889;2019-07-29;2021/03/02 07:38:21
2019;31;2130;70496;Pohjois-Karjala;viikko;50,9470234741784;108517,160;3523900,880;934;2019-08-05;2021/03/02 07:38:21
2019;32;2343;72839;Pohjois-Karjala;viikko;46,1282159624413;108078,410;3631979,290;991;2019-08-12;2021/03/02 07:38:21
2019;33;2600;75439;Pohjois-Karjala;viikko;48,7545923076923;126761,940;3758741,230;1061;2019-08-19;2021/03/02 07:38:21
2019;34;2645;78084;Pohjois-Karjala;viikko;47,6416257088847;126012,100;3884753,330;1089;2019-08-26;2021/03/02 07:38:21
2019;35;2613;80697;Pohjois-Karjala;viikko;49,0730042097206;128227,760;4012981,090;1074;2019-09-02;2021/03/02 07:38:21
2019;36;2706;83403;Pohjois-Karjala;viikko;47,2516223207687;127862,890;4140843,980;1094;2019-09-09;2021/03/02 07:38:21
2019;37;2744;86147;Pohjois-Karjala;viikko;46,9959438775510;128956,870;4269800,850;1136;2019-09-16;2021/03/02 07:38:21
2019;38;2818;88965;Pohjois-Karjala;viikko;50,4559190915543;142184,780;4411985,630;1140;2019-09-23;2021/03/02 07:38:21
2019;39;2674;91639;Pohjois-Karjala;viikko;51,6780516080778;138187,110;4550172,740;1078;2019-09-30;2021/03/02 07:38:21
2019;40;2913;94552;Pohjois-Karjala;viikko;46,7729797459664;136249,690;4686422,430;1175;2019-10-07;2021/03/02 07:38:21
2019;41;2792;97344;Pohjois-Karjala;viikko;50,5493373925501;141133,750;4827556,180;1136;2019-10-14;2021/03/02 07:38:21
2019;42;2528;99872;Pohjois-Karjala;viikko;47,1775553797468;119264,860;4946821,040;1045;2019-10-21;2021/03/02 07:38:21
2019;43;2922;102794;Pohjois-Karjala;viikko;48,4899110198494;141687,520;5088508,560;1206;2019-10-28;2021/03/02 07:38:21
2019;44;2911;105705;Pohjois-Karjala;viikko;49,1593301271041;143102,810;5231611,370;1181;2019-11-04;2021/03/02 07:38:21
2019;45;2992;108697;Pohjois-Karjala;viikko;45,8204612299465;137094,820;5368706,190;1215;2019-11-11;2021/03/02 07:38:21
2019;46;2876;111573;Pohjois-Karjala;viikko;46,4214047287900;133507,960;5502214,150;1175;2019-11-18;2021/03/02 07:38:21
2019;47;3052;114625;Pohjois-Karjala;viikko;47,8842103538663;146142,610;5648356,760;1234;2019-11-25;2021/03/02 07:38:21
2019;48;2985;117610;Pohjois-Karjala;viikko;51,0425862646566;152362,120;5800718,880;1236;2019-12-02;2021/03/02 07:38:21
2019;49;2737;120347;Pohjois-Karjala;viikko;52,4120168067227;143451,690;5944170,570;1184;2019-12-09;2021/03/02 07:38:21
2019;50;3241;123588;Pohjois-Karjala;viikko;54,1099722307930;175370,420;6119540,990;1300;2019-12-16;2021/03/02 07:38:21
2019;51;2739;126327;Pohjois-Karjala;viikko;50,4242570281125;138112,040;6257653,030;1144;2019-12-23;2021/03/02 07:38:21
2019;52;1221;127548;Pohjois-Karjala;viikko;45,8012694512694;55923,350;6313576,380;573;2019-12-30;2021/03/02 07:38:21
2021;1;4165;4165;Pohjois-Pohjanmaa;viikko;55,3070943577431;230354,048;230354,048;1890;2021-01-04;2021/03/02 07:38:21
2021;2;6525;10690;Pohjois-Pohjanmaa;viikko;54,5475383908046;355922,688;586276,736;2697;2021-01-11;2021/03/02 07:38:21
2021;3;6489;17179;Pohjois-Pohjanmaa;viikko;54,2567693018955;352072,176;938348,912;2701;2021-01-18;2021/03/02 07:38:21
2020;1;4283;4283;Pohjois-Pohjanmaa;viikko;50,3841793135653;215795,440;215795,440;1856;2020-01-06;2021/03/02 07:38:21
2020;2;7138;11421;Pohjois-Pohjanmaa;viikko;52,0344872513309;371422,170;587217,610;2776;2020-01-13;2021/03/02 07:38:21
2020;3;7156;18577;Pohjois-Pohjanmaa;viikko;53,4810117384013;382710,120;969927,730;2847;2020-01-20;2021/03/02 07:38:21
2020;4;7186;25763;Pohjois-Pohjanmaa;viikko;53,1642026161982;382037,960;1351965,690;2789;2020-01-27;2021/03/02 07:38:21
2020;5;7231;32994;Pohjois-Pohjanmaa;viikko;51,5985271746646;373108,950;1725074,640;2733;2020-02-03;2021/03/02 07:38:21
2020;6;7379;40373;Pohjois-Pohjanmaa;viikko;52,2417753083074;385492,060;2110566,700;2864;2020-02-10;2021/03/02 07:38:21
2020;7;7380;47753;Pohjois-Pohjanmaa;viikko;48,9217506775068;361042,520;2471609,220;2808;2020-02-17;2021/03/02 07:38:21
2020;8;7410;55163;Pohjois-Pohjanmaa;viikko;51,2749122807018;379947,100;2851556,320;2840;2020-02-24;2021/03/02 07:38:21
2020;9;6670;61833;Pohjois-Pohjanmaa;viikko;49,9252518740630;333001,430;3184557,750;2551;2020-03-02;2021/03/02 07:38:21
2020;10;6235;68068;Pohjois-Pohjanmaa;viikko;46,9728869286287;292875,950;3477433,700;2429;2020-03-09;2021/03/02 07:38:21
2020;11;6360;74428;Pohjois-Pohjanmaa;viikko;50,4950911949686;321148,780;3798582,480;2473;2020-03-16;2021/03/02 07:38:21
2020;12;4114;78542;Pohjois-Pohjanmaa;viikko;55,8612202236266;229813,060;4028395,540;1761;2020-03-23;2021/03/02 07:38:21
2020;13;4105;82647;Pohjois-Pohjanmaa;viikko;53,0781827040195;217885,940;4246281,480;1687;2020-03-30;2021/03/02 07:38:21
2020;14;4251;86898;Pohjois-Pohjanmaa;viikko;51,9663467419431;220908,940;4467190,420;1701;2020-04-06;2021/03/02 07:38:21
2020;15;3182;90080;Pohjois-Pohjanmaa;viikko;47,8369013199246;152217,020;4619407,440;1308;2020-04-13;2021/03/02 07:38:21
2020;16;4467;94547;Pohjois-Pohjanmaa;viikko;53,7428296395791;240069,220;4859476,660;1754;2020-04-20;2021/03/02 07:38:21
2020;17;4830;99377;Pohjois-Pohjanmaa;viikko;55,9310331262940;270146,890;5129623,550;1856;2020-04-27;2021/03/02 07:38:21
2020;18;4246;103623;Pohjois-Pohjanmaa;viikko;55,7370089495996;236659,340;5366282,890;1760;2020-05-04;2021/03/02 07:38:21
2020;19;5185;108808;Pohjois-Pohjanmaa;viikko;57,1277087753134;296207,170;5662490,060;2033;2020-05-11;2021/03/02 07:38:21
2020;20;5577;114385;Pohjois-Pohjanmaa;viikko;57,1013932221625;318454,470;5980944,530;2183;2020-05-18;2021/03/02 07:38:21
2020;21;4611;118996;Pohjois-Pohjanmaa;viikko;55,9624788549122;258042,990;6238987,520;1893;2020-05-25;2021/03/02 07:38:21
2020;22;5756;124752;Pohjois-Pohjanmaa;viikko;56,9109711605281;327579,550;6566567,070;2243;2020-06-01;2021/03/02 07:38:21
2020;23;6023;130775;Pohjois-Pohjanmaa;viikko;54,6257446455255;329010,860;6895577,930;2364;2020-06-08;2021/03/02 07:38:21
2020;24;6272;137047;Pohjois-Pohjanmaa;viikko;54,8148867984694;343798,970;7239376,900;2398;2020-06-15;2021/03/02 07:38:21
2020;25;5066;142113;Pohjois-Pohjanmaa;viikko;52,4601263324122;265763,000;7505139,900;2041;2020-06-22;2021/03/02 07:38:21
2020;26;5488;147601;Pohjois-Pohjanmaa;viikko;49,9575291545190;274166,920;7779306,820;2158;2020-06-29;2021/03/02 07:38:21
2020;27;4965;152566;Pohjois-Pohjanmaa;viikko;52,7605981873112;261956,370;8041263,190;1973;2020-07-06;2021/03/02 07:38:21
2020;28;4689;157255;Pohjois-Pohjanmaa;viikko;47,6472318191512;223417,870;8264681,060;1853;2020-07-13;2021/03/02 07:38:21
2020;29;4479;161734;Pohjois-Pohjanmaa;viikko;52,2076378655950;233838,010;8498519,070;1770;2020-07-20;2021/03/02 07:38:21
2020;30;4467;166201;Pohjois-Pohjanmaa;viikko;51,5122878889635;230105,390;8728624,460;1799;2020-07-27;2021/03/02 07:38:21
2020;31;4913;171114;Pohjois-Pohjanmaa;viikko;51,3066293507022;252069,470;8980693,930;1975;2020-08-03;2021/03/02 07:38:21
2020;32;5696;176810;Pohjois-Pohjanmaa;viikko;49,9005670646067;284233,630;9264927,560;2289;2020-08-10;2021/03/02 07:38:21
2020;33;6186;182996;Pohjois-Pohjanmaa;viikko;50,1675557710960;310336,500;9575264,060;2393;2020-08-17;2021/03/02 07:38:21
2020;34;6715;189711;Pohjois-Pohjanmaa;viikko;49,3327594936709;331269,480;9906533,540;2618;2020-08-24;2021/03/02 07:38:21
2020;35;6484;196195;Pohjois-Pohjanmaa;viikko;49,2930521283159;319616,150;10226149,690;2572;2020-08-31;2021/03/02 07:38:21
2020;36;6883;203078;Pohjois-Pohjanmaa;viikko;50,0276550922563;344340,350;10570490,040;2688;2020-09-07;2021/03/02 07:38:21
2020;37;6966;210044;Pohjois-Pohjanmaa;viikko;52,2085630203847;363684,850;10934174,890;2669;2020-09-14;2021/03/02 07:38:21
2020;38;6786;216830;Pohjois-Pohjanmaa;viikko;48,2774653698792;327610,880;11261785,770;2582;2020-09-21;2021/03/02 07:38:21
2020;39;6957;223787;Pohjois-Pohjanmaa;viikko;48,5488328302429;337754,230;11599540,000;2609;2020-09-28;2021/03/02 07:38:21
2020;40;6848;230635;Pohjois-Pohjanmaa;viikko;51,4741880841121;352495,240;11952035,240;2702;2020-10-05;2021/03/02 07:38:21
2020;41;7087;237722;Pohjois-Pohjanmaa;viikko;49,7232792436856;352388,880;12304424,120;2682;2020-10-12;2021/03/02 07:38:21
2020;42;6576;244298;Pohjois-Pohjanmaa;viikko;47,5611861313869;312762,360;12617186,480;2545;2020-10-19;2021/03/02 07:38:21
2020;43;6551;250849;Pohjois-Pohjanmaa;viikko;46,8689497786597;307038,490;12924224,970;2517;2020-10-26;2021/03/02 07:38:21
2020;44;7249;258098;Pohjois-Pohjanmaa;viikko;48,0327300317285;348189,260;13272414,230;2724;2020-11-02;2021/03/02 07:38:21
2020;45;7086;265184;Pohjois-Pohjanmaa;viikko;50,5800592718036;358410,300;13630824,530;2720;2020-11-09;2021/03/02 07:38:21
2020;46;7061;272245;Pohjois-Pohjanmaa;viikko;50,6325647925223;357516,540;13988341,070;2683;2020-11-16;2021/03/02 07:38:21
2020;47;7578;279823;Pohjois-Pohjanmaa;viikko;49,3384494589601;373886,770;14362227,840;2847;2020-11-23;2021/03/02 07:38:21
2020;48;7230;287053;Pohjois-Pohjanmaa;viikko;50,7411493775934;366858,510;14729086,350;2801;2020-11-30;2021/03/02 07:38:21
2020;49;7222;294275;Pohjois-Pohjanmaa;viikko;52,2453766269731;377316,110;15106402,460;2762;2020-12-07;2021/03/02 07:38:21
2020;50;7386;301661;Pohjois-Pohjanmaa;viikko;51,8756431085838;383153,500;15489555,960;2804;2020-12-14;2021/03/02 07:38:21
2020;51;6625;308286;Pohjois-Pohjanmaa;viikko;51,6428341132075;342133,776;15831689,736;2569;2020-12-21;2021/03/02 07:38:21
2020;52;3434;311720;Pohjois-Pohjanmaa;viikko;48,6338800232964;167008,744;15998698,480;1456;2020-12-28;2021/03/02 07:38:21
2019;1;4792;4792;Pohjois-Pohjanmaa;viikko;49,5018363939900;237212,800;237212,800;2053;2019-01-07;2021/03/02 07:38:21
2019;2;6473;11265;Pohjois-Pohjanmaa;viikko;49,4130233276688;319850,500;557063,300;2616;2019-01-14;2021/03/02 07:38:21
